val_metric,test_metric,test_acc,test_f1,epochs_run,time_s,config,description
0.9545654565456544,0.942283163265306,0.8781512605042017,0.8853754940711462,33,7.235475540161133,scratch_novel_feature_cross_128x2,Custom Gate/Cross novel scratch architecture
0.9575357535753575,0.9350907029478458,0.8739495798319328,0.8809523809523809,29,6.595872163772583,scratch_novel_feature_cross_128x2,Custom Gate/Cross novel scratch architecture
